PaperVersionReview_ID,PaperVersion_ID,Reviewer_ID,ReviewResult_ID,Review_Comments,Review_Comments_File_Path,Date_Sent_For_Review,Date_Of_Receipt
4067,3438,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/",INDIACom16_405_VerRevInfo_4067_ReviewRemarks.pdf,,2015-11-04
4068,3202,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_174_VerRevInfo_4068_ReviewRemarks.pdf,,2015-11-04
4069,3107,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_83_VerRevInfo_4069_ReviewRemarks.pdf,,2015-11-04
4070,3547,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_511_VerRevInfo_4070_ReviewRemarks.pdf,,2015-11-04
4071,3269,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_239_VerRevInfo_4071_ReviewRemarks.pdf,,2015-11-04
4072,3564,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_528_VerRevInfo_4072_ReviewRemarks.pdf,,2015-11-04
4073,3562,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/",INDIACom16_526_VerRevInfo_4073_ReviewRemarks.pdf,,2015-11-04
4074,3567,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/",INDIACom16_531_VerRevInfo_4074_ReviewRemarks.pdf,,2015-11-04
4075,3638,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_601_VerRevInfo_4075_ReviewRemarks.pdf,,2015-11-04
4076,3643,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/",INDIACom16_606_VerRevInfo_4076_ReviewRemarks.pdf,,2015-11-04
4077,3257,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_227_VerRevInfo_4077_ReviewRemarks.pdf,,2015-11-04
4078,3228,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_199_VerRevInfo_4078_ReviewRemarks.pdf,,2015-11-04
4079,3234,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_205_VerRevInfo_4079_ReviewRemarks.pdf,,2015-11-04
4080,3215,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_187_VerRevInfo_4080_ReviewRemarks.pdf,,2015-11-04
4081,3322,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_289_VerRevInfo_4081_ReviewRemarks.pdf,,2015-11-04
4082,3267,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_237_VerRevInfo_4082_ReviewRemarks.pdf,,2015-11-04
4083,3500,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_465_VerRevInfo_4083_ReviewRemarks.pdf,,2015-11-04
4084,3506,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_471_VerRevInfo_4084_ReviewRemarks.pdf,,2015-11-04
4085,3594,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_558_VerRevInfo_4085_ReviewRemarks.pdf,,2015-11-04
4086,3491,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_457_VerRevInfo_4086_ReviewRemarks.pdf,,2015-11-04
4087,3692,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_655_VerRevInfo_4087_ReviewRemarks.pdf,,2015-11-04
4088,3243,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_214_VerRevInfo_4088_ReviewRemarks.pdf,,2015-11-04
4089,3226,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_197_VerRevInfo_4089_ReviewRemarks.pdf,,2015-11-04
4090,3205,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_177_VerRevInfo_4090_ReviewRemarks.pdf,,2015-11-04
4091,3692,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarised. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin review report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:
i. Paper should be as per the paper template available at 
http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_655_VerRevInfo_4091_ReviewRemarks.pdf,,2015-11-04
4092,3224,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_195_VerRevInfo_4092_ReviewRemarks.pdf,,2015-11-04
4093,3597,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_561_VerRevInfo_4093_ReviewRemarks.pdf,,2015-11-04
4094,3142,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_118_VerRevInfo_4094_ReviewRemarks.pdf,,2015-11-04
4095,3095,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_72_VerRevInfo_4095_ReviewRemarks.pdf,,2015-11-04
4096,3141,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_117_VerRevInfo_4096_ReviewRemarks.pdf,,2015-11-04
4097,3221,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_192_VerRevInfo_4097_ReviewRemarks.pdf,,2015-11-04
4098,3505,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_470_VerRevInfo_4098_ReviewRemarks.pdf,,2015-11-04
4099,3179,1,3,"Dear Author,
your Manuscript is not in desirable format and we are unable to open the file.
Kindly resubmit your manuscript in .doc format.

As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.",,,2015-11-04
4100,3180,1,3,"Dear Author,
your Manuscript is not in desirable format and we are unable to open the file.
Kindly resubmit your manuscript in .doc format.

As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.",,,2015-11-04
4101,3281,1,3,"Dear Author, Your manuscript was found incomplete, kindly submit your complete manuscript.
",INDIACom16_251_VerRevInfo_4101_ReviewRemarks.pdf,,2015-11-04
4102,3137,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_113_VerRevInfo_4102_ReviewRemarks.pdf,,2015-11-04
4103,3086,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_63_VerRevInfo_4103_ReviewRemarks.pdf,,2015-11-04
4104,3705,1,2,Highly Plagiarized,,,2015-11-04
4105,3706,1,2,Highly Plagiarized,,,2015-11-04
4106,3707,1,2,Highly Plagiarized,,,2015-11-04
4107,3708,1,2,Highly Plagiarized,,,2015-11-04
4108,3709,1,2,Highly Plagiarized,,,2015-11-04
4109,3710,1,2,Highly Plagiarized,,,2015-11-04
4110,3711,1,2,Highly Plagiarized,,,2015-11-04
4111,3712,1,2,Highly Plagiarized,,,2015-11-04
4112,3713,1,2,Highly Plagiarized,,,2015-11-04
4113,3714,1,2,Highly Plagiarized,,,2015-11-04
4114,3715,1,2,Highly Plagiarized,,,2015-11-04
4115,3716,1,2,Highly Plagiarized,,,2015-11-04
4116,3717,1,2,Highly Plagiarized,,,2015-11-04
4117,3718,1,2,Highly Plagiarized,,,2015-11-04
4118,3719,1,2,Highly Plagiarized,,,2015-11-04
4119,3720,1,2,Highly Plagiarized,,,2015-11-04
4120,3721,1,2,Highly Plagiarized,,,2015-11-04
4121,3722,1,2,Highly Plagiarized,,,2015-11-04
4122,3723,1,2,Highly Plagiarized,,,2015-11-04
4123,3724,1,2,Highly Plagiarized,,,2015-11-04
4124,3725,1,2,Highly Plagiarized,,,2015-11-04
4125,3726,1,2,Highly Plagiarized,,,2015-11-04
4126,3727,1,2,Highly Plagiarized,,,2015-11-04
4127,3175,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is  high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_147_VerRevInfo_4127_ReviewRemarks.pdf,,2015-11-05
4128,3626,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_589_VerRevInfo_4128_ReviewRemarks.pdf,,2015-11-05
4129,3430,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.
Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_397_VerRevInfo_4129_ReviewRemarks.pdf,,2015-11-05
4130,3097,1,3,"Dear Author, Your manuscript was found incomplete, kindly submit your complete manuscript.
Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.

Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/",INDIACom16_73_VerRevInfo_4130_ReviewRemarks.pdf,,2015-11-05
4131,3702,1,3,"Initial Review of your manuscript is complete. Certain sections of your manuscript were found to be plagiarized. As per INDIACom-2016 plagiarism policy, any manuscript considered for publication should not contain more than 20% plagiarism in total and not more than 5% similarity from a single source.

Kindly revise your manuscript with appropriate references and citations and resubmit the same. Please find attached the Turnitin plagiarism report for your reference.
Author is also advised to consider and incorporate the following comments of the review board while revising their manuscript:

1.	In this paper similarity index is too high, the overall Similarity index should not be more than 20% and similarity index from single source should not be more than 5%. Authors are suggested to reduce the same.

2.	Format paper as per conference template, paper should be as per the paper template available at http://www.bvicam.ac.in/indiacom/Downloads/
",INDIACom16_663_VerRevInfo_4131_ReviewRemarks.pdf,,2015-11-05
